project,merge commit,file,number of InsertionLevelInitializationBlockHandler conflicts,number of SimpleInitializationBlockHandler conflicts,number of Actual conflicts,InsertionLevelInitializationBlockHandler output = SimpleInitializationBlockHandler output,InsertionLevelInitializationBlockHandler output = Actual output,SimpleInitializationBlockHandler output = Actual output,InsertionLevelInitializationBlockHandler conflicts = SimpleInitializationBlockHandler conflicts,InsertionLevelInitializationBlockHandler conflicts = Actual conflicts,SimpleInitializationBlockHandler conflicts = Actual conflicts
accumulo,cccdb8cb4d4645df25e07e96d7ecac333b316348,MyMapFile,1,1,0,true,false,false,true,false,false
accumulo,cccdb8cb4d4645df25e07e96d7ecac333b316348,MySequenceFile,1,1,0,true,false,false,true,false,false
accumulo,cccdb8cb4d4645df25e07e96d7ecac333b316348,MockAccumulo,1,1,0,true,false,false,true,false,false
accumulo,cb2ec9b967bf7aa0d13875b50e40cb4d1fc1bd16,Initialize,1,1,0,true,false,false,true,false,false
accumulo,cb2ec9b967bf7aa0d13875b50e40cb4d1fc1bd16,Initialize,1,1,0,true,false,false,true,false,false
accumulo,48a36b41fda8677e54784444c6844d6b02471123,Initialize,1,1,0,true,false,false,true,false,false
accumulo,48a36b41fda8677e54784444c6844d6b02471123,Initialize,1,1,0,true,false,false,true,false,false
accumulo,374f46f41a8ecee831e6ae7d6015de10007cae8e,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,374f46f41a8ecee831e6ae7d6015de10007cae8e,IntersectingIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,374f46f41a8ecee831e6ae7d6015de10007cae8e,TestProxyReadWrite,1,1,0,true,false,false,true,false,false
accumulo,374f46f41a8ecee831e6ae7d6015de10007cae8e,BulkImporterTest,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,AccumuloClassLoader,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,Uid,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,Uid,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,FieldIndexIterator,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,FieldIndexIterator,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,QueryEvaluator,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,QueryEvaluator,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,JexlOperatorConstants,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,JexlOperatorConstants,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,BulkImport,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,ArticleExtractor,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,ArticleExtractor,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,TermWeight,1,1,0,true,false,false,true,false,false
accumulo,ad9ee5e06aae970516f2fb9b2400c07c45a94a5a,TermWeight,1,1,0,true,false,false,true,false,false
accumulo,3a703d75d0bc37ad7aceb7357f1a69b67b7216d4,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,3a703d75d0bc37ad7aceb7357f1a69b67b7216d4,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,16a2e0f0a1b367100355a232b22b735a8c06db1e,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,16a2e0f0a1b367100355a232b22b735a8c06db1e,AccumuloRowInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKey,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKey,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ChunkInputStreamTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ChunkInputStreamTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloClassLoader,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloClassLoader,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoMoreEntriesException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoMoreEntriesException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanColumn,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanColumn,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Column,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Column,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TRange,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TRange,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeleteRowsSplitTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ClientSideIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MultiScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MultiScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,SimpleTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UpdateErrors,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UpdateErrors,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BatchScanOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,BatchScanOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Authorizations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Authorizations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MyMapFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MyMapFile,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActionStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ActionStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,WriterOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,WriterOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IterInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IterInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FunctionalTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FunctionalTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ClassSize,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ClassSize,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TooManyFilesException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TooManyFilesException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LoggerClosedException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LoggerClosedException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FieldIndexQueryReWriter,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestService,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestService,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanOptions,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MapFileInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AuthInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RecoveryStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,GCStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloSecurityException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKeyValue,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,CountTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,CountTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ThriftTableOperationException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoSuchLogIDException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ZooUtil,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationLogger,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LogCopyInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableConfWatcher,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ColumnUpdate,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ScanResult,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoSuchScanIDException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,NoSuchScanIDException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TColumn,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TColumn,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,KeyValue,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,KeyValue,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationLog,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,InitialScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,InitialScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableExistsException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableExistsException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ChunkInputFormatTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,KeyExtent,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,KeyExtent,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableNotFoundException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableNotFoundException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Range,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Range,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RecoveryException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,RecoveryException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LoggerStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,LoggerStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeadServer,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,DeadServer,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TableInfo,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,InitialMultiScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,InitialMultiScan,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TestProxyTableOperations,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TablePermission,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TablePermission,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,SpanReceiver,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TraceDump,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TraceDump,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletServerState,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ArticleExtractor,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,ArticleExtractor,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKeyExtent,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TKeyExtent,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,GcCycleStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,GcCycleStats,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TConstraintViolationSummary,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletServerStatus,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,UnknownScanner,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletSplit,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Uid,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Uid,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Compacting,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Compacting,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,AccumuloProxy,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IndexedDocIteratorTest,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Value,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Value,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,IteratorSetting,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,MutationsRejectedException,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Initialize,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,Initialize,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,TabletClientService,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FieldIndexIterator,1,1,0,true,false,false,true,false,false
accumulo,fe46a60c40677df0909e400eda29c79e04f0ead9,FieldIndexIterator,1,1,0,true,false,false,true,false,false
